LotArea,LotFrontage,TotalBsmtSF,BedroomAbvGr,Fireplaces,PoolArea,GarageCars,WoodDeckSF,ScreenPorch,Expensive,MSZoning,Condition1,Heating,Street,CentralAir,Foundation,ExterQual,ExterCond,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,KitchenQual,FireplaceQu,MSSubClass,OverallQual,OverallCond,YearBuilt,YearRemodAdd,MasVnrArea,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,KitchenAbvGr,TotRmsAbvGrd,GarageYrBlt,GarageArea,OpenPorchSF,EnclosedPorch,3SsnPorch,MiscVal,MoSold,YrSold,Id,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition2,BldgType,HouseStyle,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,BsmtFinType2,HeatingQC,Electrical,Functional,GarageType,GarageFinish,GarageQual,GarageCond,PavedDrive,SaleType,SaleCondition
10304,,780,4,1,0,2,448,0,0,RL,PosN,GasA,Pave,Y,CBlock,TA,Gd,TA,TA,No,ALQ,Gd,TA,60,5,7,1976,1976,44,381,0,399,1088,780,0,1868,1,0,2,1,1,9,1976,484,96,0,0,0,10,2009,1142,IR1,Lvl,AllPub,CulDSac,Gtl,NWAmes,Norm,1Fam,2Story,Gable,CompShg,Plywood,Plywood,BrkFace,Unf,Ex,SBrkr,Typ,Attchd,Unf,TA,TA,Y,WD,Normal
9965,77,1466,4,1,0,3,125,0,1,RL,Norm,GasA,Pave,Y,PConc,Gd,TA,Ex,TA,Gd,GLQ,Gd,TA,60,8,5,2006,2007,340,1150,0,316,1466,1362,0,2828,1,0,3,0,1,11,2006,1052,144,0,0,0,4,2007,1143,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,1Fam,2Story,Hip,CompShg,VinylSd,VinylSd,Stone,Unf,Ex,SBrkr,Typ,BuiltIn,RFn,TA,TA,Y,New,Partial
9000,,1006,3,0,0,0,0,0,0,RL,Norm,GasA,Pave,Y,CBlock,TA,TA,TA,TA,No,GLQ,TA,,20,5,3,1959,1959,0,288,0,718,1006,0,0,1006,0,0,1,0,1,5,,0,24,0,0,0,7,2008,1144,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,1Fam,1Story,Gable,CompShg,Wd Sdng,Plywood,None,Unf,TA,SBrkr,Typ,,,,,Y,WD,Normal
12180,60,672,2,0,0,1,0,0,0,RL,Norm,Grav,Pave,N,BrkTil,TA,Fa,Gd,TA,No,BLQ,Fa,,190,4,4,1941,1950,0,348,0,324,672,252,0,924,1,0,1,0,1,5,1941,280,0,0,0,0,7,2010,1145,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,2fmCon,1.5Fin,Gable,CompShg,MetalSd,MetalSd,None,Unf,Fa,FuseA,Typ,Detchd,Unf,TA,TA,Y,WD,Normal
6240,52,1042,3,1,0,1,0,0,0,RM,Norm,GasA,Pave,Y,BrkTil,TA,TA,TA,TA,No,Unf,TA,Gd,50,5,6,1928,1950,0,0,0,1042,1042,534,0,1576,0,0,1,0,1,8,1928,225,0,0,0,0,8,2006,1146,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,1Fam,1.5Fin,Gable,CompShg,MetalSd,MetalSd,None,Unf,Ex,SBrkr,Typ,Detchd,Unf,TA,TA,Y,WD,Family
11200,,1298,3,1,0,2,165,0,0,RL,Norm,GasA,Pave,Y,CBlock,Gd,TA,Gd,TA,No,GLQ,Gd,TA,20,6,5,1985,1985,85,1258,0,40,1298,0,0,1298,1,0,2,0,1,5,1985,403,26,0,0,0,5,2006,1147,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,1Fam,1Story,Gable,CompShg,Wd Sdng,Wd Shng,BrkFace,Unf,TA,SBrkr,Typ,Attchd,Unf,TA,TA,Y,WD,Normal
12000,75,704,3,1,0,1,0,0,0,RL,Norm,GasA,Pave,Y,CBlock,TA,TA,TA,TA,No,Rec,Fa,Gd,70,7,7,1941,1950,0,275,0,429,860,704,0,1564,0,0,1,1,1,7,1941,234,0,0,0,0,7,2009,1148,Reg,Bnk,AllPub,Inside,Gtl,Crawfor,Norm,1Fam,2Story,Gable,CompShg,MetalSd,MetalSd,None,Unf,Ex,SBrkr,Typ,Attchd,Unf,TA,TA,Y,WD,Normal
5700,,572,2,1,0,1,0,0,0,RM,Norm,GasA,Pave,Y,PConc,TA,TA,TA,TA,No,Unf,TA,Gd,50,7,7,1926,1950,0,0,0,572,572,539,0,1111,0,0,1,0,1,5,1982,288,0,176,0,0,8,2008,1149,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,1Fam,1.5Fin,Gable,CompShg,Wd Sdng,Wd Sdng,None,Unf,TA,SBrkr,Typ,Detchd,Unf,TA,TA,Y,WD,Normal
9000,50,650,3,0,0,2,0,0,0,RM,Artery,GasA,Pave,Y,PConc,TA,Gd,TA,TA,No,ALQ,TA,,70,7,9,1920,1988,0,624,0,26,832,650,0,1482,0,1,1,0,1,7,1930,324,0,0,0,0,7,2009,1150,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,1Fam,2Story,Hip,CompShg,VinylSd,VinylSd,None,Unf,Ex,SBrkr,Typ,Detchd,Unf,TA,TA,Y,WD,Normal
8280,57,932,2,1,0,1,0,0,0,RL,Norm,GasA,Pave,Y,CBlock,TA,TA,TA,TA,No,Unf,Gd,Gd,20,6,5,1950,1950,0,0,0,932,932,0,0,932,0,0,1,0,1,4,1950,306,0,214,0,0,11,2007,1151,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,1Fam,1Story,Gable,CompShg,BrkFace,BrkFace,None,Unf,Ex,FuseA,Typ,Attchd,Unf,TA,TA,Y,WD,Normal
17755,134,1466,3,2,0,2,0,100,0,RL,Norm,GasA,Pave,Y,CBlock,TA,TA,TA,TA,No,BLQ,Fa,Gd,20,5,4,1959,1959,132,176,0,1290,1466,0,0,1466,0,0,1,1,1,6,1959,528,140,0,0,0,11,2006,1152,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,1Fam,1Story,Gable,CompShg,HdBoard,Plywood,BrkFace,Unf,TA,SBrkr,Typ,Attchd,Fin,TA,TA,Y,WD,Normal
14115,90,1073,2,1,0,2,0,0,0,RL,Norm,GasA,Pave,Y,PConc,TA,TA,TA,TA,No,ALQ,Ex,Gd,20,6,7,1956,2004,0,296,547,230,1811,0,0,1811,0,0,1,0,1,6,1956,470,0,280,0,0,7,2006,1153,IR1,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,1Fam,1Story,Gable,CompShg,Stone,Stone,None,GLQ,Ex,SBrkr,Typ,Attchd,Fin,TA,TA,Y,WD,Abnorml
5890,,816,2,0,0,1,0,0,0,RM,Norm,GasA,Pave,Y,BrkTil,Gd,Gd,TA,TA,Av,ALQ,TA,,30,6,8,1930,2007,0,538,0,278,816,0,0,816,0,0,1,0,1,5,2002,432,0,96,0,0,6,2008,1154,Reg,Lvl,AllPub,Corner,Gtl,IDOTRR,Norm,1Fam,1Story,Gable,CompShg,Wd Sdng,Wd Sdng,None,Unf,Ex,SBrkr,Typ,Detchd,Unf,TA,TA,Y,WD,Normal
13700,,864,4,2,0,2,60,273,0,RL,Norm,GasA,Pave,Y,CBlock,TA,TA,TA,TA,Gd,ALQ,Gd,Gd,60,7,6,1965,1988,288,454,0,410,902,918,0,1820,0,0,1,2,1,8,1965,492,84,0,0,0,5,2008,1155,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,Stone,Unf,TA,SBrkr,Typ,Attchd,Unf,TA,TA,Y,WD,Normal
10768,90,1437,3,1,0,2,0,180,0,RL,Norm,GasA,Pave,Y,CBlock,Gd,Gd,Gd,TA,Gd,ALQ,Gd,Fa,20,5,8,1976,2004,0,1157,0,280,1437,0,0,1437,1,0,2,0,1,6,1976,528,21,0,0,0,7,2007,1156,IR1,Lvl,AllPub,Corner,Gtl,Veenker,Norm,1Fam,1Story,Gable,CompShg,Plywood,Plywood,None,Unf,TA,SBrkr,Typ,Attchd,RFn,TA,TA,Y,WD,Normal
9350,85,1219,3,1,0,2,0,0,0,RL,Norm,GasA,Pave,Y,PConc,TA,Gd,TA,TA,Gd,ALQ,Gd,Gd,80,5,8,1965,1999,0,633,0,586,1265,0,0,1265,0,1,2,0,1,6,1965,502,92,0,96,0,10,2008,1157,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,1Fam,SLvl,Gable,CompShg,BrkFace,BrkFace,None,Unf,Gd,SBrkr,Typ,Attchd,RFn,TA,TA,Y,WD,Normal
5001,34,1314,2,1,0,2,172,0,0,RL,Norm,GasA,Pave,Y,PConc,Gd,TA,Gd,TA,No,GLQ,Gd,Gd,120,7,5,2007,2008,166,904,0,410,1314,0,0,1314,1,0,2,0,1,6,2008,626,62,0,0,0,7,2009,1158,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Twnhs,1Story,Gable,CompShg,VinylSd,VinylSd,Stone,Unf,Ex,SBrkr,Typ,Attchd,RFn,TA,TA,Y,WD,Normal
11932,92,1580,3,0,0,3,0,0,0,RL,Feedr,GasA,Pave,Y,PConc,Gd,TA,Gd,TA,No,Unf,Gd,,20,8,5,2007,2008,186,0,0,1580,1580,0,0,1580,0,0,2,0,1,7,2008,830,24,0,0,0,6,2008,1159,Reg,Lvl,AllPub,FR2,Gtl,Somerst,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,Stone,Unf,Ex,SBrkr,Typ,Attchd,RFn,TA,TA,Y,ConLD,Partial
9120,76,901,4,1,0,2,0,0,0,RL,Norm,GasA,Pave,Y,CBlock,Gd,TA,TA,TA,No,ALQ,Gd,TA,60,6,6,1974,1974,270,442,0,459,943,933,0,1876,0,0,2,1,1,8,1974,540,69,0,0,0,7,2008,1160,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,1Fam,2Story,Hip,CompShg,HdBoard,HdBoard,BrkFace,Unf,TA,SBrkr,Typ,Attchd,RFn,Gd,TA,Y,WD,Normal
2280,24,855,3,1,0,2,26,0,0,RL,Norm,GasA,Pave,Y,CBlock,TA,TA,Gd,TA,No,ALQ,TA,TA,160,6,5,1978,1978,0,311,0,544,855,601,0,1456,0,0,2,1,1,7,1978,440,0,0,0,0,7,2010,1161,Reg,Lvl,AllPub,Inside,Gtl,NPkVill,Norm,Twnhs,2Story,Gable,CompShg,Plywood,Brk Cmn,None,Unf,Fa,SBrkr,Typ,Attchd,Unf,TA,TA,Y,WD,Normal
14778,,1296,3,1,0,2,108,0,0,RL,PosN,GasA,Pave,Y,CBlock,Gd,TA,TA,TA,No,BLQ,Gd,Gd,20,6,7,1954,2006,72,728,0,568,1640,0,0,1640,1,0,1,0,1,7,1993,924,0,0,216,0,11,2008,1162,IR1,Low,AllPub,CulDSac,Gtl,Crawfor,Norm,1Fam,1Story,Hip,CompShg,HdBoard,HdBoard,BrkFace,Unf,Ex,SBrkr,Typ,Detchd,Unf,TA,TA,Y,WD,Normal
8724,109,894,3,1,0,2,0,0,0,RL,Norm,GasA,Pave,Y,CBlock,TA,TA,Gd,TA,No,BLQ,TA,Po,20,5,5,1968,1968,0,492,0,402,894,0,0,894,0,0,1,0,1,5,1968,450,0,0,0,0,5,2007,1163,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,None,Unf,Gd,SBrkr,Typ,Attchd,Fin,TA,TA,Y,WD,Normal
12900,60,1198,0,0,0,2,120,0,0,RL,Feedr,GasA,Pave,Y,CBlock,TA,TA,Gd,TA,Av,GLQ,TA,,90,4,4,1969,1969,0,1198,0,0,1258,0,0,1258,2,0,0,2,2,6,1969,400,0,0,0,0,1,2008,1164,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Duplex,SFoyer,Gable,CompShg,Plywood,Plywood,None,Unf,TA,SBrkr,Typ,CarPort,Unf,Fa,TA,Y,WD,Alloca
16157,,1360,2,1,0,2,168,0,0,RL,Feedr,GasA,Pave,Y,PConc,TA,TA,Gd,TA,Gd,ALQ,Gd,TA,80,5,7,1978,1978,0,680,391,289,1432,0,0,1432,1,0,1,1,1,5,1978,588,180,0,0,0,6,2007,1165,IR1,Lvl,AllPub,FR2,Gtl,Veenker,Norm,1Fam,SLvl,Gable,CompShg,Plywood,Plywood,None,Rec,Ex,SBrkr,Typ,Attchd,Unf,TA,TA,Y,WD,Normal
9541,79,1502,3,0,0,2,0,0,0,RL,Norm,GasA,Pave,Y,PConc,Gd,TA,Gd,TA,No,Unf,Gd,,20,7,5,2009,2009,268,0,0,1502,1502,0,0,1502,0,0,2,0,1,7,2009,644,114,0,0,0,9,2009,1166,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,Stone,Unf,Ex,SBrkr,Typ,Attchd,RFn,TA,TA,Y,New,Partial
10475,64,1694,3,0,0,3,160,0,0,RL,Norm,GasA,Pave,Y,PConc,Gd,TA,Gd,TA,Av,Unf,Gd,,20,8,5,2008,2008,72,0,0,1694,1694,0,0,1694,0,0,2,0,1,7,2008,776,33,0,0,0,2,2010,1167,IR1,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,Stone,Unf,Ex,SBrkr,Typ,Attchd,RFn,TA,TA,Y,WD,Normal
10852,58,959,3,1,0,2,0,0,0,RL,RRAn,GasA,Pave,Y,PConc,TA,TA,Gd,TA,No,GLQ,TA,TA,60,6,5,2000,2000,0,786,0,173,959,712,0,1671,1,0,2,1,1,7,2000,472,38,0,0,0,2,2006,1168,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,None,Unf,Ex,SBrkr,Typ,Attchd,Fin,TA,TA,Y,WD,Normal
13728,120,1127,4,2,0,2,0,90,0,RL,Norm,GasA,Pave,Y,CBlock,TA,TA,TA,TA,No,Rec,Gd,TA,70,6,7,1935,1986,0,626,0,501,1236,872,0,2108,0,0,2,0,1,7,1935,540,0,0,0,0,7,2008,1169,Reg,Lvl,AllPub,Corner,Gtl,Edwards,Norm,1Fam,2Story,Hip,CompShg,Stucco,Stucco,None,Unf,Ex,SBrkr,Typ,Basment,Unf,TA,TA,Y,WD,Normal
35760,118,1930,4,1,0,3,361,0,1,RL,Norm,GasA,Pave,Y,PConc,Gd,Gd,Ex,TA,Gd,GLQ,Gd,TA,60,10,5,1995,1996,1378,1387,0,543,1831,1796,0,3627,1,0,3,1,1,10,1995,807,76,0,0,0,7,2006,1170,IR1,Lvl,AllPub,CulDSac,Gtl,NoRidge,Norm,1Fam,2Story,Hip,CompShg,HdBoard,HdBoard,BrkFace,Unf,Ex,SBrkr,Typ,Attchd,Fin,TA,TA,Y,WD,Normal
9880,76,1096,3,1,576,1,203,0,0,RL,Norm,GasA,Pave,Y,CBlock,TA,TA,TA,TA,Av,ALQ,TA,Po,80,6,6,1977,1977,0,522,0,574,1118,0,0,1118,1,0,1,0,1,6,1977,358,0,0,0,0,7,2008,1171,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,1Fam,SLvl,Gable,CompShg,Plywood,Plywood,None,Unf,TA,SBrkr,Typ,Attchd,Fin,TA,TA,Y,WD,Normal
9120,76,1261,3,1,0,2,0,288,0,RL,Norm,GasA,Pave,Y,CBlock,TA,TA,TA,TA,No,ALQ,TA,TA,20,6,6,1958,1958,0,662,0,599,1261,0,0,1261,1,0,1,0,1,6,1958,433,0,0,0,1400,11,2008,1172,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,1Fam,1Story,Hip,CompShg,MetalSd,MetalSd,None,Unf,Ex,SBrkr,Typ,Attchd,RFn,TA,TA,Y,WD,Normal
4017,35,625,2,0,0,2,0,0,0,FV,Norm,GasA,Pave,Y,PConc,Gd,TA,Gd,TA,No,Unf,Gd,,160,7,5,2006,2007,0,0,0,625,625,625,0,1250,0,0,2,1,1,5,2006,625,54,0,0,0,3,2008,1173,IR1,Lvl,AllPub,Inside,Gtl,Somerst,Norm,TwnhsE,2Story,Gable,CompShg,MetalSd,MetalSd,None,Unf,Ex,SBrkr,Typ,Detchd,Fin,TA,TA,Y,WD,Normal
18030,138,1598,3,1,0,0,122,0,0,RL,Norm,GasA,Pave,Y,CBlock,TA,TA,TA,TA,No,Rec,Ex,Gd,50,5,6,1946,1994,0,152,469,977,1636,971,479,3086,0,0,3,0,1,12,,0,0,0,0,0,3,2007,1174,IR1,Bnk,AllPub,Inside,Gtl,ClearCr,Norm,1Fam,1.5Fin,Gable,CompShg,MetalSd,MetalSd,None,BLQ,TA,SBrkr,Maj1,,,,,Y,WD,Normal
16560,80,952,4,1,0,2,0,0,0,RL,Norm,GasA,Pave,Y,BrkTil,TA,TA,Gd,TA,No,Rec,TA,Gd,70,6,8,1932,1950,0,503,0,449,1170,1175,0,2345,0,0,2,1,1,9,1932,360,0,0,0,0,7,2006,1175,IR1,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,1Fam,2Story,Gable,CompShg,Wd Sdng,Wd Sdng,None,Unf,TA,SBrkr,Typ,Detchd,Unf,TA,TA,Y,WD,Normal
10678,85,1683,4,1,0,2,0,0,1,RL,Norm,GasA,Pave,Y,PConc,Gd,TA,Gd,TA,No,GLQ,Gd,TA,50,8,5,1992,2000,337,700,0,983,2129,743,0,2872,0,0,2,1,1,9,1992,541,33,0,0,0,4,2007,1176,Reg,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,1Fam,1.5Fin,Hip,CompShg,HdBoard,HdBoard,BrkFace,Unf,Ex,SBrkr,Typ,Attchd,Fin,TA,TA,Y,WD,Normal
6951,37,876,3,0,0,1,362,0,0,RL,Norm,GasA,Pave,Y,CBlock,TA,TA,TA,TA,No,ALQ,TA,,20,5,5,1984,1985,0,658,0,218,923,0,0,923,1,0,1,0,1,5,1984,264,0,0,0,0,10,2008,1177,IR1,Lvl,AllPub,CulDSac,Gtl,Mitchel,Norm,1Fam,1Story,Gable,CompShg,HdBoard,Plywood,None,Unf,TA,SBrkr,Typ,Attchd,Unf,TA,TA,Y,WD,Normal
3950,,818,3,0,0,1,0,0,0,RM,Artery,GasA,Pave,Y,CBlock,TA,TA,TA,TA,No,Rec,TA,,50,6,8,1926,2004,0,468,0,350,818,406,0,1224,0,0,1,0,1,5,1926,210,0,116,0,0,12,2009,1178,Reg,Bnk,AllPub,Inside,Gtl,OldTown,Norm,1Fam,1.5Fin,Gable,CompShg,MetalSd,MetalSd,None,Unf,TA,SBrkr,Typ,Detchd,Unf,TA,TA,N,WD,Normal
7681,54,731,3,1,0,1,192,0,0,RL,Norm,GasA,Pave,Y,BrkTil,TA,TA,TA,TA,No,Unf,TA,Gd,50,5,6,1921,1950,0,0,0,731,820,523,0,1343,0,0,1,1,1,7,1921,186,0,102,0,0,7,2009,1179,IR1,Lvl,AllPub,FR2,Gtl,Crawfor,Norm,1Fam,1.5Fin,Gable,CompShg,Wd Sdng,Wd Sdng,None,Unf,Ex,SBrkr,Typ,Detchd,Unf,Fa,TA,Y,WD,Normal
8335,77,0,3,1,0,0,0,0,0,RL,Norm,GasA,Pave,Y,Slab,TA,TA,,,,,TA,Gd,20,5,5,1954,1954,0,0,0,0,1124,0,0,1124,0,0,1,0,1,5,,0,36,190,0,0,4,2006,1180,Reg,Lvl,AllPub,Corner,Gtl,Edwards,Norm,1Fam,1Story,Gable,CompShg,Wd Sdng,Wd Sdng,None,,Gd,SBrkr,Min2,,,,,N,WD,Normal
11170,,1216,4,0,0,2,0,0,0,RL,Norm,GasA,Pave,Y,Wood,TA,TA,Gd,TA,No,LwQ,TA,,60,7,5,1990,1991,0,1216,0,0,1298,1216,0,2514,0,0,2,1,1,8,1990,693,0,0,0,0,4,2006,1181,IR2,Lvl,AllPub,Corner,Gtl,Timber,Norm,1Fam,2Story,Gable,CompShg,MetalSd,MetalSd,None,Unf,Ex,SBrkr,Typ,Attchd,Fin,TA,TA,Y,WD,Normal
5587,64,1600,2,1,0,2,162,0,1,RM,Norm,GasA,Pave,Y,PConc,Ex,TA,Ex,TA,Gd,GLQ,Gd,Gd,120,8,5,2008,2008,186,1480,0,120,1652,0,0,1652,1,1,2,0,1,5,2008,482,53,0,153,0,11,2008,1182,IR1,HLS,AllPub,Inside,Mod,Crawfor,Norm,TwnhsE,1Story,Hip,CompShg,CemntBd,CmentBd,Stone,Unf,Ex,SBrkr,Typ,Attchd,Fin,TA,TA,Y,New,Partial
15623,160,2396,4,2,555,3,171,0,1,RL,Norm,GasA,Pave,Y,PConc,Gd,TA,Ex,TA,Av,GLQ,Ex,TA,60,10,5,1996,1996,0,2096,0,300,2411,2065,0,4476,1,0,3,1,1,10,1996,813,78,0,0,0,7,2007,1183,IR1,Lvl,AllPub,Corner,Gtl,NoRidge,Norm,1Fam,2Story,Hip,CompShg,Wd Sdng,ImStucc,None,Unf,Ex,SBrkr,Typ,Attchd,Fin,TA,TA,Y,WD,Abnorml
10800,60,1120,2,1,0,2,229,0,0,RL,Norm,GasA,Pave,Y,BrkTil,TA,TA,TA,TA,No,Rec,TA,Gd,30,5,6,1920,1950,0,821,0,299,1130,0,0,1130,1,0,1,0,1,5,1970,720,0,0,0,0,6,2006,1184,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,1Fam,1Story,Hip,CompShg,Stucco,Stucco,None,Unf,Ex,SBrkr,Typ,Detchd,Unf,TA,TA,Y,WD,Normal
35133,50,1572,3,2,0,3,0,263,0,RL,Norm,GasA,Grvl,Y,CBlock,TA,TA,TA,TA,Gd,Rec,TA,TA,20,5,4,1963,1963,226,1159,0,413,1572,0,0,1572,1,0,1,1,1,5,1963,995,263,0,0,0,5,2007,1185,Reg,Lvl,AllPub,Inside,Mod,Timber,Norm,1Fam,1Story,Hip,CompShg,MetalSd,MetalSd,BrkFace,Unf,Gd,SBrkr,Typ,2Types,RFn,TA,TA,Y,WD,Normal
9738,60,784,4,0,0,1,0,0,0,RL,Norm,GasA,Pave,Y,BrkTil,TA,Gd,TA,TA,No,BLQ,TA,,50,5,7,1924,1950,0,392,0,392,949,272,0,1221,1,0,1,0,1,7,1965,392,0,236,0,0,3,2006,1186,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,1Fam,1.5Fin,Gable,CompShg,AsbShng,AsbShng,None,Unf,Gd,SBrkr,Typ,Attchd,Unf,TA,TA,Y,WD,Normal
10615,107,978,3,0,0,2,0,0,0,RL,Artery,GasA,Pave,Y,CBlock,TA,TA,Fa,TA,Mn,BLQ,TA,,190,3,5,1900,1970,0,440,0,538,1014,685,0,1699,1,0,2,0,2,7,1920,420,74,0,0,0,8,2009,1187,IR1,Bnk,AllPub,Corner,Mod,OldTown,Artery,2fmCon,2Story,Gable,CompShg,HdBoard,HdBoard,None,Unf,TA,SBrkr,Typ,CarPort,Unf,Fa,Fa,Y,WD,Abnorml
12461,89,1624,2,1,0,3,0,0,1,RL,Norm,GasA,Pave,Y,PConc,Gd,TA,Gd,TA,No,GLQ,Gd,Fa,20,8,5,1994,1995,0,1456,0,168,1624,0,0,1624,1,0,2,0,1,5,1994,757,114,192,0,0,7,2006,1188,Reg,Lvl,AllPub,Corner,Gtl,NoRidge,Norm,1Fam,1Story,Gable,CompShg,ImStucc,ImStucc,None,Unf,Ex,SBrkr,Typ,Attchd,RFn,TA,TA,Y,WD,Normal
8935,68,831,3,0,0,2,144,0,0,RL,Norm,GasA,Pave,Y,PConc,Gd,TA,Gd,TA,No,Unf,Gd,,60,7,5,2002,2002,95,0,0,831,831,829,0,1660,0,0,2,1,1,7,2002,493,68,0,0,0,7,2009,1189,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,BrkFace,Unf,Ex,SBrkr,Typ,Attchd,RFn,TA,TA,Y,WD,Normal
7500,60,994,3,1,0,2,140,0,0,RL,Norm,GasA,Pave,Y,PConc,TA,TA,TA,TA,No,Unf,Gd,TA,60,7,5,1999,1999,0,0,0,994,1028,776,0,1804,0,0,2,1,1,7,1999,442,60,0,0,0,6,2010,1190,Reg,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,None,Unf,Gd,SBrkr,Typ,Attchd,Fin,TA,TA,Y,WD,Normal
32463,,1249,3,1,0,4,439,0,0,RL,Norm,GasA,Pave,Y,CBlock,TA,Gd,TA,TA,Av,BLQ,TA,TA,190,4,4,1961,1975,149,1159,0,90,1622,0,0,1622,1,0,1,0,1,7,1975,1356,0,0,0,0,3,2007,1191,Reg,Low,AllPub,Inside,Mod,Mitchel,Norm,2fmCon,1Story,Gable,CompShg,MetalSd,MetalSd,Stone,Unf,Ex,SBrkr,Typ,2Types,Fin,TA,TA,Y,WD,Normal
2645,24,776,2,0,0,2,206,0,0,FV,Norm,GasA,Pave,Y,PConc,Gd,TA,Gd,TA,No,Unf,Gd,,160,8,5,1999,2000,456,0,0,776,764,677,0,1441,0,0,2,1,1,5,1999,492,0,0,0,0,11,2007,1192,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Twnhs,2Story,Gable,CompShg,MetalSd,MetalSd,BrkFace,Unf,Ex,SBrkr,Typ,Detchd,Unf,TA,TA,Y,WD,Normal
9600,60,702,3,0,0,1,0,0,0,RM,Norm,GasA,Pave,Y,PConc,TA,TA,TA,TA,Mn,Unf,Gd,,50,5,8,1925,1994,0,0,0,702,842,630,0,1472,0,0,1,0,1,6,1925,250,0,84,0,0,7,2007,1193,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,1Fam,1.5Fin,Gambrel,CompShg,VinylSd,VinylSd,None,Unf,Gd,SBrkr,Typ,Detchd,Unf,TA,Fa,P,WD,Normal
4500,,1224,2,0,0,2,0,0,0,RM,Norm,GasA,Pave,Y,PConc,TA,TA,Ex,TA,No,GLQ,TA,,120,6,5,1999,1999,425,883,0,341,1224,0,0,1224,1,0,2,0,1,5,1999,402,304,0,0,0,6,2009,1194,Reg,Lvl,AllPub,FR2,Gtl,Mitchel,Norm,TwnhsE,1Story,Hip,CompShg,VinylSd,VinylSd,BrkFace,Unf,Ex,SBrkr,Typ,Attchd,Fin,TA,TA,Y,WD,Normal
9364,80,663,4,0,0,1,379,0,0,RL,Norm,GasA,Pave,Y,CBlock,TA,TA,TA,TA,No,ALQ,TA,,60,6,7,1969,1969,143,371,0,292,663,689,0,1352,0,0,1,1,1,7,1969,299,36,0,0,0,3,2010,1195,Reg,Lvl,AllPub,Corner,Gtl,Sawyer,Norm,1Fam,2Story,Gable,CompShg,HdBoard,HdBoard,Stone,Unf,TA,SBrkr,Typ,Attchd,Fin,TA,TA,Y,WD,Normal
8029,51,728,3,0,0,2,100,0,0,RL,Norm,GasA,Pave,Y,PConc,TA,TA,Gd,TA,No,Unf,Gd,,60,6,5,2005,2005,0,0,0,728,728,728,0,1456,0,0,2,1,1,8,2005,400,24,0,0,0,7,2008,1196,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,None,Unf,Ex,SBrkr,Typ,Attchd,Fin,TA,TA,Y,WD,Normal
